core_temp_c,power_density_mw_mm2,thermal_resistance,leakage_current_ua,clock_freq_ghz,vdd_mv,ir_drop_mv,thermal_gradient,label
85.732,124.618,0.399,870.858,3.116,971.465,16.383,12.398,0
72.982,123.974,0.451,909.812,3.157,948.309,14.265,10.042,0
81.525,121.309,0.464,777.392,3.341,957.531,16.988,11.361,0
76.767,135.976,0.41,760.505,3.053,930.73,16.569,13.156,0
79.532,125.953,0.515,885.61,3.219,960.542,12.4,10.494,0
75.817,143.462,0.366,879.067,3.123,931.501,20.105,15.531,0
66.194,116.091,0.436,749.028,3.67,984.77,21.54,4.699,0
92.057,128.786,0.533,933.781,3.11,929.002,17.856,11.157,0
67.065,139.016,0.473,1017.589,3.236,944.661,15.821,10.277,0
75.353,121.659,0.455,804.157,3.112,951.783,19.011,11.851,0
83.991,97.154,0.464,977.031,3.48,924.852,24.469,16.746,0
73.16,131.651,0.44,876.395,3.234,958.081,14.241,15.69,0
73.166,94.622,0.489,931.607,3.577,940.096,15.477,15.284,0
109.29,250.775,0.72,2406.49,2.922,1025.528,39.318,35.324,1
71.779,134.608,0.49,929.512,3.057,978.028,15.386,12.689,0
91.06,109.447,0.398,740.651,3.265,967.241,15.481,13.785,0
86.947,136.947,0.429,692.4,3.129,985.359,25.75,17.123,0
60.964,136.949,0.454,974.475,3.506,955.027,16.448,14.177,0
80.538,141.796,0.467,747.096,3.063,970.858,12.179,8.642,0
82.097,107.566,0.427,781.393,3.236,956.073,17.675,11.819,0
92.569,196.807,0.498,3842.984,2.926,940.791,31.115,26.379,1
84.375,134.901,0.496,769.808,3.187,919.176,17.884,14.762,0
73.914,135.067,0.452,906.079,3.311,898.722,20.966,9.254,0
63.177,125.947,0.435,870.42,3.159,967.263,17.83,16.852,0
87.407,141.788,0.584,3525.402,3.116,951.192,39.002,31.671,1
68.25,112.631,0.437,945.847,3.226,943.693,16.637,10.738,0
86.86,103.495,0.49,905.827,3.118,917.068,14.92,11.708,0
67.772,138.798,0.392,823.499,2.932,960.304,12.392,14.835,0
74.637,96.818,0.462,869.28,3.607,971.669,14.426,14.096,0
76.305,132.552,0.517,883.269,2.898,961.796,18.067,6.242,0
85.642,118.444,0.422,848.668,3.491,1009.118,23.873,13.39,0
70.418,120.927,0.439,805.398,3.356,961.596,14.035,12.115,0
78.486,119.191,0.435,834.52,3.36,949.633,19.393,11.928,0
71.55,94.815,0.425,897.953,3.165,917.132,23.205,12.723,0
63.898,94.995,0.466,926.037,3.063,931.279,23.843,9.805,0
58.166,127.635,0.573,798.623,3.523,945.543,17.055,12.534,0
78.163,127.712,0.348,940.559,2.987,981.23,11.34,14.254,0
78.626,128.861,0.395,864.672,2.993,987.643,17.484,12.954,0
67.414,135.317,0.466,931.458,3.132,938.875,18.677,12.116,0
68.724,92.433,0.407,843.715,2.781,946.172,16.014,15.721,0
72.037,124.841,0.447,903.323,3.468,995.773,9.852,15.332,0
78.489,128.657,0.463,856.237,3.025,1003.577,25.202,17.408,0
74.245,122.671,0.425,846.956,3.351,966.382,19.632,12.156,0
82.007,126.133,0.497,751.489,3.021,944.403,19.502,12.238,0
85.038,79.745,0.454,1024.351,3.185,964.728,17.71,14.444,0
80.567,126.129,0.402,761.636,3.164,986.163,15.021,13.604,0
87.808,102.745,0.494,875.882,2.775,938.407,19.039,8.273,0
70.497,105.336,0.416,905.411,3.235,978.095,17.657,14.254,0
81.624,116.132,0.375,809.943,3.352,934.601,19.517,10.405,0
76.159,102.232,0.433,849.297,3.386,980.099,16.604,11.551,0
83.161,97.005,0.421,847.747,3.091,959.845,21.753,6.964,0
85.157,128.254,0.431,806.983,3.08,970.228,16.06,10.417,0
71.384,106.806,0.399,777.685,3.101,949.786,19.125,14.187,0
69.046,125.583,0.475,937.7,3.05,931.748,22.945,8.321,0
80.83,131.913,0.517,777.07,3.261,934.899,15.43,8.793,0
76.139,127.004,0.49,858.344,3.217,947.065,11.457,10.252,0
67.893,115.212,0.455,827.969,3.512,893.647,14.206,9.003,0
74.99,132.027,0.462,802.021,3.602,935.275,21.44,13.382,0
76.279,117.156,0.534,963.083,3.447,929.876,16.908,14.295,0
92.642,142.909,0.51,818.427,3.425,935.18,20.608,5.488,0
82.924,106.84,0.436,860.565,3.216,978.314,21.85,11.696,0
74.702,135.332,0.516,762.825,3.271,934.058,10.094,9.575,0
69.586,115.441,0.378,937.368,3.035,919.292,16.967,13.78,0
84.482,88.18,0.407,773.859,3.442,983.295,10.423,5.928,0
81.595,120.646,0.401,821.402,3.354,935.21,14.661,14.758,0
81.612,150.397,0.438,878.921,3.021,932.854,7.433,10.236,0
72.387,101.045,0.409,797.014,3.151,949.399,19.673,7.982,0
72.575,120.514,0.453,850.906,2.931,980.87,26.066,12.341,0
81.186,133.735,0.455,976.313,3.054,976.242,18.525,15.316,0
64.692,110.961,0.486,950.621,3.222,990.665,15.85,12.026,0
83.702,123.034,0.373,766.183,3.207,986.498,12.308,9.758,0
89.941,102.222,0.475,853.766,2.934,990.193,17.866,11.486,0
75.625,135.18,0.307,776.676,2.942,944.111,16.792,7.629,0
75.051,100.844,0.452,918.718,2.911,955.163,15.679,15.652,0
84.592,123.731,0.543,968.213,3.013,947.226,22.286,11.521,0
65.084,129.036,0.456,861.821,3.226,971.219,16.472,10.871,0
73.78,99.559,0.383,859.474,3.335,944.597,23.098,10.186,0
74.757,151.404,0.388,852.175,2.663,916.231,13.726,11.6,0
72.538,95.742,0.456,868.261,3.283,969.137,18.014,8.84,0
87.454,144.842,0.398,822.404,3.077,937.868,18.397,8.793,0
73.579,119.555,0.44,1037.355,3.046,930.072,26.636,10.331,0
75.215,136.372,0.455,867.991,3.088,908.907,17.499,11.855,0
84.891,115.803,0.424,1114.989,3.23,944.948,16.972,12.628,0
66.826,102.611,0.48,783.962,3.036,956.4,16.661,15.388,0
75.915,119.709,0.478,737.149,3.082,972.361,14.932,15.817,0
71.544,90.936,0.361,838.479,3.247,965.299,17.825,13.241,0
75.577,134.413,0.45,875.572,3.273,967.842,18.5,9.158,0
69.025,127.073,0.466,968.328,3.212,958.8,16.693,10.69,0
85.884,124.675,0.516,916.025,3.254,937.915,23.19,10.802,0
74.116,104.513,0.416,795.96,2.964,929.488,19.454,14.264,0
73.093,102.665,0.44,896.448,3.387,959.878,14.128,10.904,0
79.917,117.916,0.516,905.917,3.311,936.543,19.994,16.113,0
70.395,151.153,0.47,904.567,3.07,922.824,21.046,13.707,0
74.492,118.115,0.472,947.804,3.449,957.885,17.574,13.414,0
81.622,128.984,0.487,831.698,3.552,947.622,15.783,15.046,0
73.362,141.251,0.411,792.013,3.117,945.984,16.597,11.525,0
81.39,115.437,0.349,840.175,3.351,923.237,16.744,6.724,0
77.16,124.002,0.466,906.502,2.852,956.954,14.046,12.958,0
71.092,117.801,0.517,878.724,3.167,952.534,15.442,12.987,0
61.111,127.778,0.459,799.002,3.309,988.55,16.151,12.558,0
68.522,114.561,0.473,856.462,3.35,967.447,18.497,11.882,0
76.34,123.362,0.493,895.327,3.308,936.806,26.626,15.264,0
87.469,136.732,0.482,806.254,3.043,954.715,20.227,14.892,0
81.03,135.653,0.325,742.242,3.36,992.962,12.924,13.775,0
76.421,106.104,0.413,818.09,3.068,904.382,20.374,12.403,0
64.102,142.38,0.479,720.472,2.771,981.264,10.656,11.288,0
70.266,135.836,0.446,963.459,3.211,904.672,14.08,9.714,0
59.054,122.312,0.41,882.79,3.354,960.115,13.046,14.131,0
76.255,134.018,0.469,743.689,3.266,914.916,20.741,11.498,0
87.695,97.791,0.345,886.623,3.11,971.753,13.768,15.549,0
71.658,110.516,0.418,942.47,3.203,951.502,18.505,10.96,0
74.131,115.447,0.398,941.585,3.059,924.442,11.489,14.478,0
80.785,102.085,0.47,895.398,3.237,977.187,16.997,8.522,0
74.756,97.811,0.446,913.643,3.18,963.283,15.738,15.977,0
72.26,112.575,0.442,860.658,3.453,936.658,15.038,15.762,0
84.414,101.878,0.502,942.472,3.342,941.982,17.354,12.244,0
73.577,93.383,0.477,828.5,3.116,971.326,18.194,8.571,0
71.598,135.462,0.45,911.767,3.478,947.335,16.766,15.644,0
84.527,149.078,0.428,831.269,3.21,959.749,19.487,14.234,0
68.739,122.025,0.483,762.547,3.059,933.857,21.268,12.854,0
64.022,130.932,0.451,743.305,3.008,926.14,18.43,10.443,0
72.805,127.309,0.449,865.493,3.332,938.12,16.889,11.953,0
77.347,108.796,0.43,768.061,3.299,933.231,12.133,15.463,0
75.677,109.811,0.427,747.348,3.139,973.276,22.63,8.791,0
76.499,129.675,0.454,737.976,2.792,924.662,27.067,8.641,0
80.837,113.488,0.464,802.665,3.339,949.484,14.052,8.047,0
79.296,116.232,0.4,964.44,3.424,905.316,19.11,17.327,0
82.581,120.245,0.43,841.17,3.249,956.441,17.603,14.428,0
79.295,87.447,0.368,815.138,3.259,962.913,17.366,14.732,0
97.278,97.187,0.398,947.984,3.47,987.952,23.82,10.726,0
69.945,103.209,0.432,778.995,3.346,941.164,15.24,13.808,0
80.968,119.18,0.5,843.4,3.04,972.737,18.071,10.383,0
76.323,114.501,0.507,834.351,3.133,953.761,18.592,16.982,0
79.313,126.496,0.504,932.128,2.859,958.754,18.853,9.839,0
66.272,121.451,0.465,951.38,3.288,914.929,15.855,16.872,0
84.932,119.049,0.419,856.456,3.454,943.672,16.027,11.247,0
72.792,128.653,0.441,882.366,3.333,962.553,24.2,11.382,0
68.648,135.238,0.469,860.483,2.911,981.593,23.043,17.525,0
63.449,119.406,0.364,897.786,3.103,1020.514,16.635,12.058,0
74.571,103.998,0.527,794.54,2.773,933.952,22.138,8.312,0
72.547,101.353,0.402,772.65,3.199,966.341,11.681,12.457,0
85.42,111.926,0.442,802.46,3.345,951.434,19.891,12.646,0
70.447,130.272,0.36,734.534,3.115,980.307,18.745,11.739,0
73.883,132.961,0.527,853.886,3.626,990.099,20.547,10.551,0
77.23,107.346,0.489,830.65,3.163,975.368,8.877,7.665,0
78.187,111.978,0.435,855.396,3.408,952.016,14.765,15.088,0
81.978,140.916,0.404,849.871,3.516,942.789,20.691,14.973,0
68.732,106.135,0.36,946.313,2.732,983.634,14.915,11.147,0
96.152,112.592,0.509,864.468,3.265,1001.897,14.758,11.897,0
65.089,103.025,0.433,887.702,3.366,918.191,15.008,14.591,0
78.033,98.671,0.411,799.127,3.196,943.059,25.608,15.895,0
83.762,99.466,0.467,767.185,3.245,986.9,20.011,13.957,0
64.441,103.339,0.399,848.53,3.635,909.667,12.92,13.103,0
71.251,100.381,0.431,891.828,3.377,976.547,21.435,14.737,0
73.943,120.268,0.515,860.071,3.003,933.795,20.152,11.546,0
79.335,125.022,0.513,901.355,3.349,941.932,17.072,13.203,0
74.731,127.674,0.406,827.18,3.12,944.176,19.335,10.92,0
70.517,99.495,0.49,764.691,3.214,932.178,16.035,11.877,0
63.477,144.963,0.408,806.613,3.275,929.259,20.014,12.225,0
69.189,126.076,0.49,777.338,3.074,931.21,13.524,11.84,0
73.861,110.623,0.477,787.384,2.911,991.697,14.658,9.028,0
53.313,106.622,0.379,947.369,3.401,943.828,20.009,8.195,0
65.503,133.575,0.449,755.506,3.285,947.669,13.876,14.872,0
67.851,115.77,0.496,862.91,3.283,934.23,14.241,16.044,0
73.46,92.749,0.509,798.567,3.176,949.72,22.622,14.445,0
76.397,91.917,0.397,867.198,2.946,954.396,16.25,8.153,0
101.193,122.297,0.52,1129.467,3.184,857.581,90.417,27.742,1
70.532,156.645,0.406,906.49,3.078,945.902,14.835,17.071,0
63.767,126.912,0.483,887.331,3.569,954.746,15.898,11.803,0
77.055,129.638,0.473,859.53,3.279,958.896,16.331,14.723,0
86.798,123.037,0.491,804.775,3.166,982.655,15.603,10.497,0
75.96,119.496,0.393,887.946,3.065,943.358,21.371,11.112,0
63.727,116.532,0.462,917.624,3.222,948.13,17.618,11.749,0
88.413,106.505,0.454,832.388,3.149,979.824,16.188,10.297,0
71.311,108.732,0.454,831.413,3.298,910.467,22.979,6.192,0
73.942,108.91,0.46,943.806,3.065,929.479,16.742,11.641,0
69.459,116.313,0.491,834.97,3.288,957.925,16.816,11.604,0
81.238,114.703,0.469,850.327,3.321,973.694,13.75,12.295,0
68.999,120.589,0.403,868.929,3.069,983.052,18.57,14.189,0
73.302,117.868,0.451,939.548,3.247,1004.822,15.666,10.932,0
75.663,138.027,0.446,1008.573,2.92,948.301,19.601,12.466,0
89.839,127.869,0.358,864.252,3.335,943.089,17.309,9.473,0
75.924,118.121,0.482,694.531,2.955,906.836,13.023,6.807,0
69.198,101.225,0.421,849.448,3.593,937.972,20.818,17.27,0
66.5,126.305,0.48,831.327,3.313,935.431,17.382,14.685,0
68.541,136.014,0.43,926.701,3.176,953.437,19.196,11.526,0
67.38,116.685,0.446,822.514,3.031,906.953,22.517,10.838,0
80.498,117.602,0.461,881.627,3.061,965.646,18.754,14.383,0
72.275,122.249,0.436,894.798,3.134,974.641,10.163,11.691,0
75.707,93.891,0.468,860.119,3.229,964.113,13.347,11.006,0
51.673,150.717,0.408,889.787,3.313,983.435,21.769,5.986,0
66.911,100.61,0.453,761.399,3.074,959.688,10.901,10.478,0
93.794,114.94,0.49,710.239,2.771,928.203,15.136,10.893,0
94.758,103.855,0.471,783.845,3.617,968.16,20.083,8.129,0
89.689,111.16,0.491,743.304,3.2,915.84,22.543,12.334,0
78.607,140.891,0.424,948.307,3.533,946.965,15.37,13.312,0
79.525,149.654,0.444,736.24,3.382,945.459,8.798,10.745,0
69.528,111.09,0.534,839.955,3.39,963.004,12.306,14.014,0
81.596,102.148,0.443,864.617,3.372,950.425,19.367,15.784,0
67.05,127.671,0.431,893.749,2.977,953.377,19.163,14.702,0
83.732,125.082,0.461,735.491,3.329,939.11,15.135,7.916,0
68.196,99.5,0.358,828.268,3.55,972.245,9.958,7.566,0
74.26,112.143,0.511,804.965,2.984,922.025,21.003,5.112,0
78.401,97.17,0.469,900.222,3.029,975.208,25.12,8.246,0
80.859,136.538,0.515,781.796,3.381,989.543,19.352,10.005,0
81.739,167.284,0.474,1265.383,2.889,905.656,79.886,27.655,1
77.853,95.294,0.401,864.798,3.361,975.397,19.013,11.757,0
56.364,113.911,0.342,888.474,3.295,962.827,16.083,10.962,0
84.13,117.14,0.45,739.599,3.457,955.851,26.83,12.669,0
74.074,116.506,0.563,803.158,3.299,977.497,29.289,13.284,0
83.889,122.83,0.44,800.722,3.661,961.991,10.535,10.036,0
67.875,103.075,0.477,893.846,2.809,953.746,26.316,9.974,0
82.82,113.718,0.521,728.904,3.171,973.331,19.178,18.389,0
79.455,112.942,0.42,864.137,3.037,1017.515,15.649,15.166,0
71.01,123.876,0.449,823.395,3.166,937.918,22.797,18.442,0
71.92,116.263,0.511,1032.275,3.066,943.588,19.344,17.93,0
73.859,106.802,0.446,841.93,2.95,913.181,17.446,9.206,0
84.372,142.16,0.519,877.42,3.325,946.106,19.356,11.459,0
70.635,124.262,0.478,872.88,3.119,958.853,15.481,14.544,0
80.135,114.682,0.45,892.195,3.045,949.831,20.91,11.368,0
83.903,125.317,0.385,719.217,2.829,910.044,18.942,14.554,0
85.067,126.054,0.476,873.495,3.26,953.245,21.103,13.208,0
80.294,91.025,0.489,750.475,3.055,957.722,15.125,16.598,0
77.948,120.207,0.541,875.057,2.972,940.602,21.299,16.721,0
65.636,124.286,0.446,986.662,3.199,942.729,19.314,10.021,0
76.143,133.527,0.33,841.661,3.499,948.951,15.971,12.836,0
77.105,107.007,0.447,779.725,3.704,956.037,20.848,7.682,0
69.643,103.223,0.44,1022.924,3.359,926.64,18.627,14.57,0
69.513,129.741,0.463,940.902,3.27,958.336,17.204,13.487,0
106.861,206.54,0.709,2487.052,2.931,1013.934,56.478,46.834,1
83.348,108.291,0.485,860.037,3.464,907.059,8.571,13.143,0
78.501,136.437,0.523,928.536,3.297,936.141,16.578,9.838,0
58.687,112.727,0.465,1002.593,3.266,926.847,24.522,8.749,0
77.841,123.291,0.462,817.038,3.287,934.712,14.737,12.005,0
70.727,109.338,0.492,1035.235,3.378,965.311,15.439,12.798,0
59.097,130.689,0.484,909.586,3.067,927.912,11.58,8.938,0
66.593,90.042,0.502,695.217,2.805,960.83,26.545,10.872,0
73.582,128.291,0.417,808.383,3.239,940.214,16.182,11.879,0
71.037,108.883,0.483,871.682,3.272,932.546,16.663,12.84,0
75.127,121.894,0.386,809.163,2.794,932.679,18.311,9.734,0
73.04,113.98,0.501,876.517,3.328,947.537,22.287,19.632,0
57.087,93.609,0.434,870.619,3.186,956.92,14.542,12.384,0
90.081,131.98,0.475,859.84,3.314,943.314,20.482,4.067,0
112.215,145.109,0.559,981.754,3.317,937.242,56.618,19.657,1
62.013,123.167,0.523,876.453,3.164,956.712,16.204,15.806,0
67.269,129.972,0.409,872.554,3.14,927.241,19.148,14.357,0
68.324,113.935,0.425,833.945,2.953,946.834,14.852,12.268,0
72.099,125.958,0.4,767.409,3.157,977.339,17.494,10.801,0
75.933,84.135,0.493,924.689,3.012,952.811,16.992,4.777,0
79.186,124.026,0.366,800.778,3.133,923.483,15.496,9.47,0
73.061,92.83,0.544,824.908,3.239,1005.182,20.566,23.637,0
78.059,109.687,0.473,901.206,3.109,951.774,16.763,19.061,0
77.197,100.174,0.394,923.594,3.092,911.5,15.549,6.617,0
78.036,127.854,0.404,795.855,3.491,917.207,17.239,11.434,0
65.949,124.131,0.418,867.55,3.065,934.41,17.583,8.829,0
69.264,97.79,0.43,830.956,3.052,961.045,17.986,12.727,0
71.494,111.347,0.381,833.187,3.0,955.051,23.153,11.355,0
87.008,113.265,0.515,737.181,3.287,914.695,15.784,20.517,0
78.096,104.525,0.402,895.266,3.178,954.258,15.939,12.269,0
64.112,98.754,0.529,863.805,3.294,959.549,18.216,16.368,0
58.784,112.496,0.473,875.037,3.205,918.664,20.431,15.987,0
86.473,110.697,0.399,900.291,3.144,959.431,20.586,9.861,0
72.191,154.235,0.427,922.55,3.804,957.266,17.532,16.607,0
89.311,113.59,0.528,805.35,3.196,960.562,15.665,5.141,0
76.514,150.244,0.387,709.15,3.055,953.58,24.766,12.442,0
78.708,98.253,0.375,879.037,3.444,964.692,18.638,10.879,0
74.799,117.09,0.46,808.205,2.875,969.493,18.311,14.923,0
76.372,115.066,0.357,895.446,3.171,899.026,21.319,14.023,0
87.905,114.423,0.387,894.175,3.455,931.272,25.797,14.518,0
80.188,136.609,0.418,759.447,3.024,969.624,14.978,16.934,0
61.084,131.864,0.526,902.721,3.133,943.844,13.114,10.943,0
70.932,123.596,0.494,831.838,2.9,985.288,9.209,11.634,0
75.822,116.715,0.486,891.326,3.291,946.378,21.017,8.814,0
78.965,123.102,0.486,913.087,3.183,949.098,23.071,14.991,0
88.481,118.513,0.53,766.847,3.599,924.379,25.438,9.404,0
78.419,102.971,0.48,876.371,3.071,921.992,18.877,14.461,0
71.069,94.333,0.453,830.688,2.959,931.042,17.525,9.798,0
90.488,152.263,0.452,937.214,3.158,937.175,18.202,6.439,0
73.96,137.252,0.434,863.936,3.219,952.895,18.566,12.627,0
66.417,157.902,0.443,748.755,2.957,950.426,12.688,12.051,0
71.188,127.464,0.445,984.872,2.781,937.31,19.063,10.778,0
85.914,128.375,0.394,789.334,3.249,991.063,24.086,12.592,0
80.55,108.844,0.492,795.212,3.253,931.474,19.928,12.223,0
62.338,121.727,0.402,1053.882,3.223,994.931,15.6,16.975,0
77.752,130.735,0.418,878.513,3.065,973.168,25.81,14.164,0
69.923,131.047,0.401,900.515,3.367,924.052,16.074,9.692,0
80.659,140.861,0.46,850.299,3.386,961.39,22.806,19.279,0
79.203,138.154,0.399,868.781,3.34,974.403,13.359,10.275,0
98.272,97.747,0.442,793.375,3.555,989.019,26.613,16.296,0
82.742,129.657,0.458,869.819,3.292,980.722,11.228,8.917,0
72.875,140.605,0.496,867.728,2.889,958.229,14.577,6.761,0
86.398,135.285,0.437,783.399,3.302,947.135,22.618,11.38,0
68.737,121.868,0.483,918.152,3.195,976.448,19.587,13.382,0
70.749,136.659,0.429,890.968,3.308,974.464,25.184,16.079,0
61.801,106.282,0.443,819.04,3.152,959.05,17.383,9.854,0
83.025,130.456,0.53,749.45,3.104,919.78,16.555,11.6,0
76.369,112.807,0.491,706.894,3.287,929.827,20.157,11.725,0
72.978,117.118,0.463,808.823,3.135,961.878,16.57,11.059,0
66.437,125.049,0.408,786.237,3.252,972.807,23.466,10.137,0
77.197,123.257,0.466,978.745,2.886,954.805,11.886,11.416,0
69.719,109.149,0.412,959.287,3.453,947.726,22.183,13.285,0
82.197,117.522,0.481,954.589,3.282,964.124,17.38,11.081,0
90.659,214.822,0.592,1993.266,2.727,988.939,38.231,39.284,1
71.908,122.213,0.416,920.82,3.487,913.091,18.516,6.887,0
69.008,101.434,0.431,950.154,3.205,959.59,20.529,11.812,0
80.133,147.199,0.521,762.362,2.975,939.128,14.505,13.165,0
74.188,151.449,0.476,902.656,3.122,939.473,9.006,11.208,0
77.584,138.22,0.438,987.261,3.093,974.584,19.25,12.082,0
88.475,113.865,0.459,828.744,3.229,883.01,18.286,14.145,0
72.583,128.816,0.497,750.19,2.972,962.791,13.837,13.171,0
57.438,110.126,0.345,921.834,2.999,988.727,16.802,15.865,0
71.587,114.191,0.438,893.833,3.519,949.523,20.657,14.031,0
81.662,108.509,0.417,820.797,3.56,949.086,24.158,10.717,0
78.154,111.21,0.462,765.565,3.85,930.322,15.58,14.247,0
75.442,136.609,0.49,969.752,3.186,948.472,18.884,14.735,0
69.349,139.722,0.472,902.813,3.082,927.332,15.844,16.397,0
74.821,99.504,0.426,917.773,3.149,974.23,18.775,13.532,0
70.179,110.537,0.417,808.596,3.319,935.893,18.825,14.699,0
73.902,119.686,0.45,856.729,3.246,962.112,10.118,8.717,0
71.586,132.374,0.457,917.9,3.008,972.235,18.659,10.854,0
53.501,108.481,0.363,802.182,2.875,925.812,18.346,9.102,0
82.891,118.923,0.417,1194.946,3.151,834.316,68.475,17.616,1
75.57,101.502,0.487,819.033,3.244,931.04,23.03,6.502,0
69.651,125.518,0.478,863.343,2.841,949.044,23.864,14.97,0
80.211,120.545,0.471,796.675,3.388,908.265,16.377,11.038,0
75.683,109.746,0.49,1012.871,3.287,942.251,17.812,12.884,0
65.217,108.293,0.343,900.451,2.997,959.071,11.57,17.041,0
66.604,119.153,0.413,917.049,3.3,961.127,18.027,17.355,0
63.95,107.738,0.391,778.816,3.25,898.652,12.009,13.081,0
75.208,99.56,0.47,765.086,3.117,939.972,18.684,10.65,0
70.18,123.38,0.448,728.462,3.114,973.021,18.315,13.7,0
78.083,113.92,0.46,844.24,3.153,939.578,20.846,13.355,0
87.192,149.586,0.495,866.315,3.077,968.774,21.926,13.433,0
60.593,128.217,0.441,740.338,3.132,976.438,22.176,12.493,0
66.471,113.972,0.49,852.281,3.396,951.381,18.681,10.277,0
75.976,114.331,0.441,907.262,3.228,939.048,15.977,9.494,0
76.144,163.693,0.454,840.15,3.207,944.508,17.676,11.074,0
87.591,129.975,0.477,866.055,3.285,952.113,21.18,17.004,0
63.74,113.058,0.474,841.335,3.516,969.66,22.652,12.043,0
87.512,128.073,0.44,866.885,3.351,937.784,26.974,10.685,0
57.496,134.951,0.438,870.095,3.406,963.589,9.997,10.259,0
87.901,118.131,0.454,944.61,3.151,908.815,29.034,12.153,0
60.669,119.328,0.496,921.347,3.042,955.53,23.121,10.895,0
87.687,118.893,0.386,904.145,3.041,934.56,16.393,8.903,0
54.212,110.576,0.488,831.292,3.486,926.119,25.512,14.065,0
88.715,131.901,0.36,860.125,3.481,953.607,19.116,12.253,0
71.911,126.845,0.458,933.84,3.193,962.088,23.994,17.247,0
81.701,120.604,0.401,966.776,3.507,960.668,17.807,11.854,0
74.153,116.357,0.475,869.424,3.18,959.18,12.756,17.987,0
60.456,138.26,0.507,741.232,3.03,921.158,14.102,10.22,0
86.184,128.259,0.446,931.138,3.334,920.116,16.304,15.607,0
79.394,111.56,0.32,873.768,3.48,916.254,15.306,9.776,0
58.248,126.239,0.405,770.489,3.378,949.296,23.105,10.096,0
58.917,120.124,0.373,823.34,3.055,902.98,22.482,12.816,0
71.265,101.149,0.468,687.685,3.221,937.423,16.713,13.209,0
86.495,114.935,0.459,854.809,3.029,958.9,20.778,7.41,0
64.16,103.34,0.408,863.477,3.187,954.453,13.658,15.596,0
56.533,107.945,0.503,774.268,3.313,959.904,15.704,15.64,0
59.833,119.119,0.431,798.748,3.417,978.933,16.452,15.16,0
64.981,134.585,0.39,815.247,2.917,952.391,22.279,14.595,0
80.222,146.528,0.427,1025.02,2.947,941.092,18.34,14.073,0
81.951,132.127,0.475,752.216,3.281,981.737,24.846,15.487,0
66.62,123.041,0.448,975.151,3.172,910.032,16.217,9.878,0
78.637,114.607,0.481,793.186,3.062,932.082,17.723,18.524,0
73.893,104.861,0.427,884.139,3.281,897.826,14.569,10.528,0
74.086,124.853,0.537,834.708,3.342,950.885,16.373,7.537,0
45.701,110.41,0.458,881.239,3.505,952.518,15.557,19.004,0
72.288,119.639,0.472,846.18,3.298,996.728,17.895,12.382,0
67.295,91.746,0.354,888.282,3.606,972.193,17.394,5.512,0
73.648,132.188,0.419,849.924,2.998,923.911,22.124,6.823,0
